E,F,L,I
41020392.42782048,24809.367420970295,253.97955196737283,359.12187821138787
28624876.629068863,37413.339834480794,257.7860316394017,345.3852971832425
40580945.499825604,30604.42865909994,257.5665855830235,359.87050073465235
33509717.05296238,22506.38937208456,258.62641105880454,358.4829646099327
35449983.523003556,44344.22548931585,256.0984579890696,363.46321869422025
31242791.78759442,30287.825437489937,256.1998228234543,380.87716289555283
29491037.84893796,20198.86698634435,258.4679320205375,352.00943194023404
36902838.68635369,29825.210825413757,254.86677177706554,382.91058438917685
38620659.96055314,34319.21192076674,257.7678327048386,374.7943904371065
38937614.23123956,30379.315513053232,255.6124907434817,312.48209162807524
29329059.667093854,27184.893937338697,256.6792698209438,408.77840535306336
31968548.39157608,20500.24072232424,259.18318271435766,344.26313560001927
30037004.983332466,26066.589998519943,253.3106161575851,380.94347763721413
31106498.92051778,23697.292313047743,255.67461483684014,375.9479922073692
28088562.202980492,31342.067060818932,250.31495226236567,395.4639037582423
28048813.316424586,28169.314159538815,256.22830053465293,347.487807154587
30320952.709417425,26167.454976887355,256.39309486599296,341.3891090148289
30018903.98489975,27867.39948797212,258.858206752641,338.409487865609
30298319.044536114,31014.430065840046,255.556460474755,365.3605341928917
29796721.40230361,31997.780439185542,257.9750236514838,362.8381140818275
28913473.417510662,24842.39375992963,256.82627154741476,333.65127629502047
37608654.54351202,25695.952695915843,259.83901610814365,343.19259680525005
35777878.68848015,26451.456798749226,254.87237572043168,398.9707724011246
35080179.373848654,22345.97526797099,250.03220620894993,397.3445484167634
31651920.695977658,24351.38998546714,259.5141498987544,350.72724072575545
33993224.25779924,28897.60953644426,259.20762973753637,314.7405082754878
33643461.11114907,29682.51018243708,255.0898391364151,353.6078133140393
36741197.64731479,38557.09318350629,256.7551615251215,380.26745075257674
28480969.486373827,44001.66517147008,256.18512006478534,355.92519703204476
28877426.03418023,35228.89465844563,258.46933333687423,350.4200230932068
29175107.714553248,22136.16060663372,257.5191169616156,354.32402105996914
34263575.866299,24088.480972601894,253.03276917944427,412.47223054818323
34490980.33799338,30728.191627750395,254.16111761766638,406.16118343733604
33127564.550884493,26161.442538407853,251.89517742724192,399.74720466443716
32779831.963358197,29559.346541866515,250.695798067211,414.263916743036
37050759.98508655,23888.96718663365,258.9983247615142,334.2382814556679
30538236.368288077,31014.08231541781,252.3476019773668,341.91809953807206
28661750.625317536,22562.88383441522,258.78092964347223,360.23906058075977
28315361.434176378,29042.31424404691,258.163761063876,366.1948259483983
33557825.46495983,20950.70901927702,252.86597600979812,365.1708413152636
35903288.76217762,26673.814272706586,258.1791462330631,324.23055702362115
28759245.30342032,24135.421827957238,256.13727628082376,368.60358207445773
33103815.17197514,21527.508441234284,257.89818891873705,347.0166494660206
31690864.82740138,21240.89012716916,256.0414692008513,374.7874249571614
35246374.69615411,27605.00010165524,250.88640358776817,376.11987228820186
36051528.68125829,53486.37989929014,253.84419418802813,398.7630970225233
34890839.66452453,28983.41644288191,255.6713528849506,316.98590376707625
30685503.237984467,19187.352380295404,258.4837349490416,350.15508093503945
28695560.084442858,38895.80410493883,253.85547376573572,401.02860584375964
33060048.176290378,21330.47160422833,258.9560585549661,341.3843186508597
29032994.454668324,40751.433229185,252.77971426197638,351.04815146228447
28540506.0748254,26920.466262409725,257.48256262488377,386.6097786874706
35077557.337821536,36335.39164857782,252.47615646393754,374.3609605808578
32211198.092416726,24210.171819141462,255.8661867540073,345.47240721469694
28545384.69659765,33099.33429889537,257.5123453971761,342.7141715586321
33773944.53808951,27784.46882636469,252.68188647755792,426.6136912582636
29425232.474215396,22400.921307927805,255.85545925194114,370.0445666756352
28771455.15807266,26913.860433623653,250.69561220868374,368.57889128502933
30583897.79097841,24040.018282047095,255.27664791275666,396.8456033583492
36208057.54501723,33673.57689353909,253.89129025630186,350.1821834078618
36439653.207000785,37462.534316120466,252.77404248432504,324.5880504301669
39997182.80947016,26455.006720950783,251.037904137905,361.5074444752318
28011183.149667766,46993.2686469415,255.14507202877257,410.3944614699429
28266637.246417437,30505.405332837345,250.99055610410065,363.6392196590437
28413394.692272637,56742.207692664226,258.2914282478078,361.2466123549736
32216193.791352816,19400.006887006377,250.81367590641256,415.6520312676918
39347302.20291127,29450.71567007523,259.4206566671336,399.68654186056585
29213882.86472677,30459.428834589933,256.13033285784417,358.6954743628364
30454844.278063178,34998.24631454126,254.2769447530447,386.3987895406186
28050447.896046113,22269.776010381807,252.11349762850975,357.610572657058
35095100.15334867,20374.79590657656,253.00117829442834,343.81371866416083
34860784.020657755,36433.088570668944,258.8002603352025,393.9153416927304
28143351.090771258,22384.41996884645,253.0322031161554,342.563477913243
30843004.84735633,29444.463687130054,252.44804316239035,385.62168418931
36252279.75506933,47441.34635165655,251.37730022277202,340.0269776503616
38252528.30201146,25084.88216028072,250.17814345364326,399.6986574138622
28966922.559551362,19586.915060354302,252.95107925337553,367.55127362658925
28009944.656601135,35188.36267991055,254.56847852601078,357.03781227052025
30842453.9588913,25486.103857318296,259.866829311489,325.5419303488041
29047730.511775434,73913.55103749243,250.5367980692444,382.85500603434093
29586147.425308324,28277.939719444897,258.9127322144569,343.64666952294175
38163271.973194286,37944.60130151336,258.42959553151894,380.4738007683121
36980093.19512686,25936.31581496734,255.6925117470434,378.5089583879368
28293735.928087894,36118.76977661845,253.70801241440472,386.19579416461363
38881969.137443945,27395.90831779498,257.3244445727859,350.83604385574176
29717140.004801214,36114.17411027797,256.6001433974724,385.6528925297219
30069066.64674127,23735.41759303474,255.7276023422991,347.8417214383272
34710805.40012556,28596.60684709448,250.47981740534144,382.26457245165574
28829602.011761434,27800.798929488155,254.56312126789206,338.09273247770665
28846344.97627406,18907.608712266454,259.5714398340265,392.9058207990009
28049370.812846847,33145.20038931118,251.065716609242,350.0222296212677
36559179.560409114,21048.012913283725,250.7675570241715,365.05843097408723
36391387.35344425,45586.81030368198,252.135381605971,338.3950217335035
31881302.492997527,33778.92413770746,259.6775655871365,350.5397322704469
31430414.768194117,31327.510189881534,251.27187912351016,380.3326808638369
34975924.57892865,31299.763125888603,254.8398537753465,365.24345013054017
30092386.731685545,30734.9463050912,259.1872561465475,324.48413200276445
34012712.55313179,35831.066247147115,250.82975124572232,401.71745110515013
35391483.49615169,27766.199039531155,259.8171492329617,412.573895205489
28990361.051854596,26654.42308414129,250.3523312855583,350.9492574252142
28018208.530136216,28572.938139375787,256.00245025793623,338.2650580939207
38030979.73516059,30947.349832603133,250.98853752552594,383.8356904470853
31318294.69798497,29822.48833141553,250.13109583089337,393.4455561501111
28338401.440313794,40550.758836609246,253.42621476744552,357.3805550992158
28018520.956089847,27976.525142076804,259.6145248246522,343.2038180230676
36604855.70525626,20749.537412917478,258.96673205351755,341.4680567408236
37472514.17244511,31507.671842342523,258.7445370067845,330.7158300327534
30347085.16835073,21270.638816915798,257.5166400356684,350.78898896418127
28205289.984859165,24237.89503637016,251.29366386856944,378.13297297358037
29043402.870723817,23688.101442889503,254.71820183399404,339.9816541069126
34499659.7240641,24176.328068101193,254.1236500531196,352.9406584241542
28914269.022391938,28842.94726230371,255.49378822499378,345.11244970965436
30769294.09556754,44724.39342217028,255.43984832292207,392.70547329523697
33486855.499946274,23208.99006389197,255.66233047962547,381.4576305716559
28510461.585220575,35833.202954304565,250.7970192482815,386.9561230789001
35907508.50072273,29926.01243606854,259.1879319064671,358.84027130005506
35203163.19264275,41403.91548097004,259.90086485026524,342.95525156991823
39903970.776355475,27284.528656020462,254.73009384051494,363.2218830226497
34165994.10412537,38184.742201536006,252.02245657665782,342.02557669688713
33373054.85628111,31246.885266507277,259.7493959003496,325.19711711192014
28217729.785026625,27522.80346127742,253.16587011402203,360.2074417153086
32929693.27935323,38899.84816792794,254.41600117616753,418.8639207811265
30264100.33386935,29545.9050390258,258.4231681064201,335.650209237892
28472042.832157686,37197.98270690543,258.6061276952256,375.5176991949671
28115701.21743495,32123.52581654906,256.93556670673814,362.9573671990323
31778319.751016352,23133.532008335198,255.0731276992141,370.0901473627887
28803300.13522733,24496.74831338697,259.53296569521785,324.7316262524253
36372449.81077656,46948.09783519799,253.09311522472657,354.02035444596345
35510672.18110504,20669.059694461528,257.86723387255984,313.47782549331805
37251536.03699806,29396.81617329497,253.28462617186173,361.9128352294276
31550110.540644377,61633.049525557464,256.0447749174651,354.47801137368975
28991023.130187877,59368.87338936344,252.08591159323305,415.400072977627
41013926.08359891,24170.343507567755,251.33239016174886,371.4515113078807
29231213.147246342,18870.09329731308,254.15853561842707,379.96817755378993
30041975.832001023,23164.20136307838,251.21247695207475,375.0164210947417
31935141.565227944,25949.67543872364,253.7422869181603,373.1939430559722
39619588.7740966,36033.60085175776,258.68177292574717,315.25253853948703
29765349.22516426,28246.5301815927,259.461909637414,325.03526739478826
29119210.105251845,72307.95081525363,252.36467497670264,347.3204591332802
29893131.84409861,31782.440320902093,250.17563588715834,391.48038011652153
29069951.217717484,26744.48451682772,252.01768943347957,391.0182761711651
37095055.00488382,23402.44506721309,251.3806804025367,371.05818877157236
32605293.022875085,27883.416019344415,254.0673094590141,411.64246960054635
30295427.690880578,19416.81289053109,251.06067416533475,358.5666606726741
28592109.952104084,37420.88721224125,250.31570081820965,423.86878537993516
31114630.86932914,69160.97207702449,251.28993298856372,317.0895744197345
34430805.499316625,42133.85198866532,251.11331979414174,358.5386520996409
29342743.961389907,27179.881895855873,251.58823386891405,412.4339654196616
33605404.004232965,54971.652688289556,252.8766151854123,402.2897938609189
29586769.354853127,40427.37174218501,251.11258904457608,368.3187455463178
31678671.681416783,23605.20278226516,250.40106388528014,369.6952835453342
31875636.828524917,30385.885439681577,257.19236607615306,356.35339994527277
30165319.59704622,37179.2704074229,256.0795555128739,387.5328600510528
35741760.78782633,40344.026163043745,250.8421025658909,336.14130843664753
33785064.22366458,29441.298903818115,251.3835809024586,394.35292927418493
30607811.80767072,24299.22471701479,259.19184183340724,359.32699220254926
36161826.81500279,38206.69599856977,259.8744897674279,324.4963990955344
38554547.93296517,25633.019891578588,259.8664033174445,345.4760377773125
30550938.381530926,20799.184105874265,251.7444759323051,364.7364230739767
34926793.7240091,34669.95577200297,253.52745432166077,369.93973654952924
29036257.65937913,29732.34716644801,257.1258215780256,402.1776014143599
34174567.962960966,26473.127090147842,258.6389722690327,349.4763854282686
28805171.14026461,27442.466180897685,252.3190446599008,370.9983828409537
32328874.74997771,20035.424892913066,259.3704999532551,323.4689408824041
34762800.45824924,23175.595045174367,257.31239163928666,384.32078780673066
30263232.299992945,30162.099196213312,253.90845128841465,388.20642119141235
31540192.599538077,22275.700274426985,254.4665722413303,335.46210301495734
30051278.21299931,54107.30518621166,255.54954637028536,349.71097471104474
32114069.43755208,27527.557782008622,259.7525839867819,330.2286703538577
30482697.55925847,27349.557716717845,257.19452904866773,340.32380667686033
44167193.210356854,30832.67908804671,252.82649474555927,433.89972945888394
